domain,spf_record,reasons,ip4,ip6,include,a,mx,ptr,exists,redirect
060001123.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001136.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001140.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001154.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001156.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001164.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001167.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001176.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001182.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001185.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001186.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001203.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001208.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001209.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001219.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001226.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001232.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001234.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001238.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001254.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001274.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001287.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001292.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001295.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001307.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001322.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001324.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001340.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001362.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001369.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001377.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001388.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001393.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001403.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001404.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001405.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001415.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001419.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001421.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001448.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001453.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001465.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001466.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001467.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001472.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001484.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001503.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001524.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001540.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001542.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001547.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001554.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001556.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001567.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001577.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001584.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001587.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001599.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001600.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001611.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001612.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001615.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001616.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001619.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001621.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001622.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001636.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001638.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001643.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001644.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001645.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001651.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001653.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001662.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001663.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001664.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001676.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001681.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001692.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001696.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001698.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001704.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001710.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001719.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001724.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001726.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001737.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001743.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001748.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001749.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001754.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001760.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001769.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001775.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001776.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001789.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001791.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001803.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001810.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001811.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001831.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001832.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001845.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001873.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001885.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001891.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001902.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001905.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001906.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001909.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001922.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001927.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001940.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
060001947.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
0603151.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0604161.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0605.wkre.com,"v=spf1 ip4:207.106.18.52/28 ip4:52.132.138.150 include:spf.protection.outlook.com a:dispatch-us.ppe-hosted.com include:_spf.lwolf.com include:_hosting_spf.deltagroup.com include:move.com include:topmarketer.net ip4:206.131.185.0/25 ip4:206.131.184.100/28 "" ""include:erelocation.net ip4:50.31.40.129 ip4:198.37.147.104 -all","many_includes,many_mechanisms",6,0,6,0,0,0,0,0
0606100.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
06081996.xyz,v=spf1 include:spf.efwd.registrar-servers.com ~all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
060yzv.autojalan.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
0614041.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0614070.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0615131.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0616071.tgsp9.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0616170.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0622033.bale29.xyz,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
06223.freevbuckgenerator.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06245.trangtintucchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
0626041.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0626100.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
062736494.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
0628030.bale29.xyz,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
0628081.tgsp9.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0629040.cmsh4.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
062mw8.jejakseo.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
062uvd.nhacuatui.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
0630010.tgsp9.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0630070.bale29.xyz,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
0633db.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
063w9x.ketuatogel.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
064649017.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
064654.xyz,v=spf1 ip6:fd68:85f0:7c72::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
06478.tw,v=spf1 include:_mailcust.gandi.net ?all,"suspicious_domain,abused_tld_ga",0,0,1,0,0,0,0,0
064905169.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
064998943.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
065807139.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
06584.icheonprostate.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
065qqo.autojalan.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06659i.titanjel.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06660666.xyz,v=spf1 +mx +a +ip4:161.97.157.3 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
066675287.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
06723.de,v=spf1 a mx a:mail01.live.ix01.netzquadrat.net a:mail01.live.ml01.netzquadrat.net a:mail01.live.ix01.sipgate.net a:mx02.sipgate.net include:mail.zendesk.com ~all,"suspicious_domain,abused_tld_ml",0,0,1,1,1,0,0,0
0678m8.titanjel.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
067aa4c7b4e4162869dceed149bbe4fa.yugupktj.cfd,v=spf1 -all,"suspicious_domain,abused_tld_cf",0,0,0,0,0,0,0,0
067c3i.cfd,v=spf1 -all,"suspicious_domain,abused_tld_cf",0,0,0,0,0,0,0,0
067n3a.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
0686q.jstv666.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
068bwh.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
068th5.icheonprostate.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
068zbw.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
069-image100-037.xvideos.com,v=spf1 mx ip4:141.0.172.202/32 ip4:69.55.53.149/32 ip4:69.55.53.150/32 ip4:141.0.172.99/26 ip4:141.0.168.58/32 ip4:69.55.57.146/32 ip4:69.55.53.235/32 include:_spf.google.com include:sendgrid.net include:spf.dynect.net -all,many_mechanisms,7,0,3,0,1,0,0,0
06966.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
06968.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
069g86.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
069gd5.kenhthongtinchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
069x6e.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06b836.autojalan.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06b95a.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06b9s6.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06bhqu.trangtintucchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06c0afdf1f96d040be1b-928b043323360653f49fe7e3015762a0.ssl.cf2.redbullmobile.com.au,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,abused_tld_cf",0,1,0,0,0,0,0,0
06c55.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06cds7.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06d32.titanjel.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06d536.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06e0e6378d319e28f23585aeaa3672d7.yzio25.cfd,v=spf1 -all,"suspicious_domain,abused_tld_cf",0,0,0,0,0,0,0,0
06e257vdua0qd0c9.gate53.xyz,v=spf1 -all,"suspicious_domain,abused_tld_ga",0,0,0,0,0,0,0,0
06e76.freevbuckgenerator.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06ed0114c0b5fb66bb35ac01d97bfc08.gwargmwb.cfd,v=spf1 -all,"suspicious_domain,abused_tld_cf",0,0,0,0,0,0,0,0
06f6.trangtintucchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06grel.actorsulamec.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06gulw.kenhthongtinchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06h3c8.trangtintucchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06hu1q98.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
06iefw.cfd,v=spf1 -all,"suspicious_domain,abused_tld_cf",0,0,0,0,0,0,0,0
06ihdy.kenhthongtinchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06j55.trangtintucchungcu.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06jw9b.icheonprostate.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06jyoo.nhacuatui.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06l0rz.titanjel.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06lchm.vedomosti.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
06lp8f.cfd,v=spf1 -all,"suspicious_domain,abused_tld_cf",0,0,0,0,0,0,0,0
